item	roi	word	surprisal	retrieval
176	3	जिसको	0.22645	145.6171059305808
176	4	बड़ी	0.22842	200.05665267703773
176	5	सावधानी	0.26099	217.02091398756863
176	6	से	0.17352	123.30855296529046
176	7	पकड़ा	0.66912	381.75065273198913
176	8	था	0.10021	123.30855296529035
176	9	उस	0.63515	315.43863590465617
176	10	हलवाई	0.22438	401.4908943999119
176	11	ने	0.17273	145.6171059305807
176	12	असली	0.58641	494.3473053161779
176	13	पीतल	0.29200	633.3307722636482
176	14	से	0.17352	167.9256588958715
176	15	बनी	0.66810	755.4403029016075
176	16	है	0.06476	145.6171059305807
176	17	।	0.70021	408.24083293132753
178	1	वह	0.00070	51.0
178	2	कुली	0.99286	174.30855296529043
178	3	जिसने	0.01480	51.00000000000003
178	4	बड़ी	0.13762	51.0
178	5	अटैची	1.41981	322.1980044095982
178	6	एक	0.03083	51.0
178	7	झटके	0.59119	196.6171059305808
178	8	में	0.01394	123.30855296529046
178	9	उठा	1.49528	687.7795920736703
178	10	ली	0.00296	123.30855296529035
178	11	थी	0.03712	244.5705592875879
178	12	रात	0.14369	353.92614755459044
178	13	में	0.24056	145.6171059305807
178	14	टैक्सी	0.48172	599.7587889292663
178	15	चलाता	0.84024	398.40839034019064
178	16	है	0.13771	167.92565889587104
178	17	।	0.37634	347.00369560475383
180	1	वह	0.00070	51.0
180	2	कुली	0.99286	174.30855296529043
180	3	जिसने	0.01480	51.00000000000003
180	4	एक	0.07602	51.0
180	5	झटके	1.01421	174.30855296529046
180	6	में	0.01349	123.30855296529046
180	7	उठा	1.50691	666.9031391437949
180	8	ली	0.00296	123.30855296529035
180	9	थी	0.03712	244.57055928758768
180	10	बड़ी	0.15809	218.64204918486348
180	11	अटैची	0.18281	314.81714149008235
180	12	रात	0.64771	447.6980765456897
180	13	में	0.22899	145.6171059305807
180	14	टैक्सी	0.49810	707.8920747800257
180	15	चलाता	0.84024	450.8573590059227
180	16	है	0.13771	167.9256588958715
180	17	।	0.37634	371.3078715775291
182	1	वह	0.00054	51.0
182	2	बड़ी	0.02729	51.0
182	3	अटैची	0.35813	174.30855296529046
182	4	जिसको	0.01739	51.0
182	5	उस	0.02457	51.0
182	6	कुली	0.64455	196.6171059305808
182	7	ने	0.01598	123.30855296529046
182	8	एक	0.01748	101.0
182	9	झटके	0.41592	218.92565889587127
182	10	में	0.01394	145.6171059305808
182	11	उठा	2.13699	1169.421205118251
182	12	लिया	0.00293	123.30855296529035
182	13	था	0.03731	244.5705592875879
182	14	ट्रेन	0.14361	421.5681967394539
182	15	में	0.24101	167.9256588958715
182	16	गुम	0.41529	408.9980536731159
182	17	हो	0.30969	390.3240135783549
182	18	गयी	0.12097	167.9256588958715
182	19	।	0.53535	343.31815626384923
184	1	वह	0.00054	51.0
184	2	बड़ी	0.02729	51.0
184	3	अटैची	0.35813	174.30855296529046
184	4	जिसको	0.01739	51.0
184	5	एक	0.05402	51.0
184	6	झटके	0.77064	196.6171059305808
184	7	में	0.01349	123.30855296529046
184	8	उठा	1.89924	881.7806862098915
184	9	लिया	0.00293	123.30855296529035
184	10	था	0.03731	244.57055928758768
184	11	उस	0.22417	218.6420491848637
184	12	कुली	0.17229	396.7257122351234
184	13	ने	0.17273	145.6171059305807
184	14	ट्रेन	0.64697	648.021295045331
184	15	में	0.11091	167.9256588958715
184	16	गुम	0.70009	487.0173373623552
184	17	हो	0.30969	465.42652865424907
184	18	गयी	0.12097	167.9256588958715
184	19	।	0.53535	378.1562657323875
186	1	वह	0.00070	51.0
186	2	अध्यापक	0.19439	174.30855296529043
186	3	जिसने	0.00975	51.00000000000003
186	4	किताबें	1.09319	196.6171059305808
186	5	पिछले	0.04532	51.0
186	6	साल	0.61588	218.92565889587127
186	7	गर्मियों	0.92255	51.0
186	8	में	0.01175	123.30855296529046
186	9	बेचीं	1.49870	870.1184447347431
186	10	थीं	0.00274	123.30855296529035
186	11	बरेली	0.09496	197.78527964379373
186	12	का	0.74630	145.6171059305807
186	13	रहनेवाला	0.25358	356.2776516929043
186	14	है	0.22916	167.92565889587104
186	15	।	0.67543	306.5608938345672
188	1	वह	0.00070	51.0
188	2	अध्यापक	0.19439	174.30855296529043
188	3	जिसने	0.00975	51.00000000000003
188	4	पिछले	0.09418	51.0
188	5	साल	0.94369	196.6171059305808
188	6	गर्मियों	0.89583	51.0
188	7	में	0.01175	123.30855296529046
188	8	बेचीं	1.56559	858.936961974512
188	9	थीं	0.00274	123.30855296529035
188	10	किताबें	0.14260	338.14111857517537
188	11	बरेली	0.51165	225.08463517553196
188	12	का	0.71568	145.6171059305807
188	13	रहनेवाला	0.26353	396.896425828445
188	14	है	0.22916	167.92565889587104
188	15	।	0.67543	323.90458176841184
190	1	वह	0.00070	51.0
190	2	किताबें	0.19431	174.30855296529043
190	3	जिनको	0.00976	51.00000000000003
190	4	उस	0.02458	51.0
190	5	अध्यापक	0.64456	196.6171059305808
190	6	ने	0.01597	123.30855296529046
190	7	पिछले	0.03212	101.0
190	8	साल	0.48313	218.92565889587127
190	9	गर्मियों	0.92255	51.0
190	10	में	0.01175	145.6171059305808
190	11	बेचा	1.80365	1125.9277263327288
190	12	था	0.00266	123.30855296529035
190	13	पुरानी	0.15508	244.57055928758746
190	14	हो	0.17251	286.28409836972696
190	15	रहीं	0.13795	145.6171059305807
190	16	थीं	0.16896	298.1699580311133
190	17	।	0.53718	311.39741052634827
192	1	वह	0.00070	51.0
192	2	किताबें	0.19431	174.30855296529043
192	3	जिनको	0.00976	51.00000000000003
192	4	पिछले	0.09429	51.0
192	5	साल	0.94448	196.6171059305808
192	6	गर्मियों	0.89583	51.0
192	7	में	0.01175	123.30855296529046
192	8	बेचा	1.56496	858.936961974512
192	9	था	0.00266	123.30855296529035
192	10	उस	0.22282	244.57055928758768
192	11	अध्यापक	0.17294	421.5681967394539
192	12	ने	0.17274	145.6171059305807
192	13	पुरानी	0.55129	406.89419421075036
192	14	हो	0.31057	388.32486653772594
192	15	रहीं	0.13795	145.6171059305807
192	16	थीं	0.16896	298.1699580311133
192	17	।	0.53718	351.6275386497982
